file,Has Metadata record
0011.02.0149.06,Yes
0011.02.0149.07,Yes
0011.02.0149.08,Yes
0011.02.0149.09,Yes
0011.02.0149.10,Yes
0011.02.0149.11,Yes
0011.02.0149.12,Yes
0011.02.0150.01,Yes
0011.02.0150.02,Yes
0011.02.0150.03,Yes
0011.02.0150.04,Yes
0011.02.0150.05,Yes
0011.02.0150.06,Yes
0011.02.0150.07,Yes
0011.02.0150.08,Yes
0011.02.0150.09,Yes
0011.02.0150.10,Yes
0011.02.0150.11,Yes
0011.02.0150.12,Yes
0011.02.0151.01,Yes
0011.02.0151.02,Yes
0011.02.0151.03,Yes
0011.02.0151.04,Yes
0011.02.0151.05,Yes
0011.02.0151.06,Yes
0011.02.0151.07,Yes
0011.02.0151.08,Yes
0011.02.0151.09,Yes
0011.02.0151.10,Yes
0011.02.0151.11,Yes
0011.02.0151.12,Yes
0011.02.0152.01,Yes
0011.02.0152.02,Yes
0011.02.0152.03,Yes
0011.02.0152.04,Yes
0011.02.0152.05,Yes
0011.02.0152.06,Yes
0011.02.0152.07,Yes
0011.02.0152.08,Yes
0011.02.0152.09,Yes
0011.02.0152.10,Yes
0011.02.0152.11,Yes
0011.02.0152.12,Yes
0011.02.0153.01,Yes
0011.02.0153.02,Yes
0011.02.0153.03,Yes
0011.02.0153.04,Yes
0011.02.0153.05,Yes
0011.02.0153.06,Yes
0011.02.0153.07,Yes
0011.02.0153.08,Yes
0011.02.0153.09,Yes
0011.02.0153.10,Yes
0011.02.0153.11,Yes
0011.02.0153.12,Yes
0011.02.0154.01,Yes
0011.02.0154.02,Yes
0011.02.0154.03,Yes
0011.02.0154.04,Yes
0011.02.0154.05,Yes
0011.02.0154.06,Yes
0011.02.0154.07,Yes
0011.02.0154.08,Yes
0011.02.0154.09,Yes
0011.02.0154.10,Yes
0011.02.0154.11,Yes
0011.02.0154.12,Yes
0011.02.0155.01,Yes
0011.02.0155.02,Yes
0011.02.0155.03,Yes
0011.02.0155.04,Yes
0011.02.0155.05,Yes
0011.02.0155.06,Yes
0011.02.0155.07,Yes
0011.02.0155.08,Yes
0011.02.0155.09,Yes
0011.02.0155.10,Yes
0011.02.0155.11,Yes
0011.02.0155.12,Yes
0011.02.0156.01,Yes
0011.02.0156.02,Yes
0011.02.0156.03,Yes
0011.02.0156.04,Yes
0011.02.0156.05,Yes
0011.02.0156.06,Yes
0011.02.0156.07,Yes
0011.02.0156.08,Yes
0011.02.0156.09,Yes
0011.02.0156.10,Yes
0011.02.0156.11,Yes
0011.02.0156.12,Yes
0011.02.0157.01,Yes
0011.02.0157.010,Yes
0011.02.0157.011,Yes
0011.02.0157.012,Yes
0011.02.0157.02,Yes
0011.02.0157.03,Yes
0011.02.0157.04,Yes
0011.02.0157.05,Yes
0011.02.0157.06,Yes
0011.02.0157.07,Yes
0011.02.0157.08,Yes
0011.02.0157.09,Yes
0011.02.0157.13,Yes
0011.02.0157.14,Yes
0011.02.0158.01,Yes
0011.02.0158.010,Yes
0011.02.0158.011,Yes
0011.02.0158.012,Yes
0011.02.0158.02,Yes
0011.02.0158.03,Yes
0011.02.0158.04,Yes
0011.02.0158.05,Yes
0011.02.0158.06,Yes
0011.02.0158.07,Yes
0011.02.0158.08,Yes
0011.02.0158.09,Yes
0011.02.0159.01,Yes
0011.02.0159.010,Yes
0011.02.0159.011,Yes
0011.02.0159.012,Yes
0011.02.0159.02,Yes
0011.02.0159.03,Yes
0011.02.0159.04,Yes
0011.02.0159.05,Yes
0011.02.0159.06,Yes
0011.02.0159.07,Yes
0011.02.0159.08,Yes
0011.02.0159.09,Yes
0011.02.0160.01,Yes
0011.02.0160.010,Yes
0011.02.0160.011,Yes
0011.02.0160.012,Yes
0011.02.0160.02,Yes
0011.02.0160.03,Yes
0011.02.0160.04,Yes
0011.02.0160.05,Yes
0011.02.0160.06,Yes
0011.02.0160.07,Yes
0011.02.0160.08,Yes
0011.02.0160.09,Yes
0011.02.0161.01,Yes
0011.02.0161.010,Yes
0011.02.0161.011,Yes
0011.02.0161.012,Yes
0011.02.0161.02,Yes
0011.02.0161.03,Yes
0011.02.0161.04,Yes
0011.02.0161.05,Yes
0011.02.0161.06,Yes
0011.02.0161.07,Yes
0011.02.0161.08,Yes
0011.02.0161.09,Yes
0011.02.0162.01,Yes
0011.02.0162.010,Yes
0011.02.0162.011,Yes
0011.02.0162.012,Yes
0011.02.0162.02,Yes
0011.02.0162.03,Yes
0011.02.0162.04,Yes
0011.02.0162.05,Yes
0011.02.0162.06,Yes
0011.02.0162.07,Yes
0011.02.0162.08,Yes
0011.02.0162.09,Yes
0011.02.0163.01,Yes
0011.02.0163.010,Yes
0011.02.0163.011,Yes
0011.02.0163.012,Yes
0011.02.0163.02,Yes
0011.02.0163.03,Yes
0011.02.0163.04,Yes
0011.02.0163.05,Yes
0011.02.0163.06,Yes
0011.02.0163.07,Yes
0011.02.0163.08,Yes
0011.02.0163.09,Yes
0011.02.0164.01,Yes
0011.02.0164.010,Yes
0011.02.0164.011,Yes
0011.02.0164.012,Yes
0011.02.0164.02,Yes
0011.02.0164.03,Yes
0011.02.0164.04,Yes
0011.02.0164.05,Yes
0011.02.0164.06,Yes
0011.02.0164.07,Yes
0011.02.0164.08,Yes
0011.02.0164.09,Yes
0011.02.0165.01,Yes
0011.02.0165.010,Yes
0011.02.0165.011,Yes
0011.02.0165.012,Yes
0011.02.0165.02,Yes
0011.02.0165.03,Yes
0011.02.0165.04,Yes
0011.02.0165.05,Yes
0011.02.0165.06,Yes
0011.02.0165.07,Yes
0011.02.0165.08,Yes
0011.02.0165.09,Yes
0011.02.0166.01,Yes
0011.02.0166.010,Yes
0011.02.0166.011,Yes
0011.02.0166.012,Yes
0011.02.0166.02,Yes
0011.02.0166.03,Yes
0011.02.0166.04,Yes
0011.02.0166.05,Yes
0011.02.0166.06,Yes
0011.02.0166.07,Yes
0011.02.0166.08,Yes
0011.02.0166.09,Yes
0011.02.0167.01,Yes
0011.02.0167.010,Yes
0011.02.0167.011,Yes
0011.02.0167.012,Yes
0011.02.0167.02,Yes
0011.02.0167.03,Yes
0011.02.0167.04,Yes
0011.02.0167.05,Yes
0011.02.0167.06,Yes
0011.02.0167.07,Yes
0011.02.0167.08,Yes
0011.02.0167.09,Yes
0011.02.0168.01,Yes
0011.02.0168.010,Yes
0011.02.0168.011,Yes
0011.02.0168.012,Yes
0011.02.0168.02,Yes
0011.02.0168.03,Yes
0011.02.0168.04,Yes
0011.02.0168.05,Yes
0011.02.0168.06,Yes
0011.02.0168.07,Yes
0011.02.0168.08,Yes
0011.02.0168.09,Yes
0011.02.0169.01,Yes
0011.02.0169.010,Yes
0011.02.0169.011,Yes
0011.02.0169.012,Yes
0011.02.0169.02,Yes
0011.02.0169.03,Yes
0011.02.0169.04,Yes
0011.02.0169.05,Yes
0011.02.0169.06,Yes
0011.02.0169.07,Yes
0011.02.0169.08,Yes
0011.02.0169.09,Yes
0011.02.0170.01,Yes
0011.02.0170.010,Yes
0011.02.0170.011,Yes
0011.02.0170.012,Yes
0011.02.0170.02,Yes
0011.02.0170.03,Yes
0011.02.0170.04,Yes
0011.02.0170.05,Yes
0011.02.0170.06,Yes
0011.02.0170.07,Yes
0011.02.0170.08,Yes
0011.02.0170.09,Yes
0011.02.0171.01,Yes
0011.02.0171.010,Yes
0011.02.0171.011,Yes
0011.02.0171.012,Yes
0011.02.0171.02,Yes
0011.02.0171.03,Yes
0011.02.0171.04,Yes
0011.02.0171.05,Yes
0011.02.0171.06,Yes
0011.02.0171.07,Yes
0011.02.0171.08,Yes
0011.02.0171.09,Yes
0011.02.0172.01,Yes
0011.02.0172.010,Yes
0011.02.0172.011,Yes
0011.02.0172.012,Yes
0011.02.0172.02,Yes
0011.02.0172.03,Yes
0011.02.0172.04,Yes
0011.02.0172.05,Yes
0011.02.0172.06,Yes
0011.02.0172.07,Yes
0011.02.0172.08,Yes
0011.02.0172.09,Yes
0011.02.0173.01,Yes
0011.02.0173.010,Yes
0011.02.0173.011,Yes
0011.02.0173.012,Yes
0011.02.0173.02,Yes
0011.02.0173.03,Yes
0011.02.0173.04,Yes
0011.02.0173.05,Yes
0011.02.0173.06,Yes
0011.02.0173.07,Yes
0011.02.0173.08,Yes
0011.02.0173.09,Yes
0011.02.0174.01,Yes
0011.02.0174.010,Yes
0011.02.0174.011,Yes
0011.02.0174.012,Yes
0011.02.0174.02,Yes
0011.02.0174.03,Yes
0011.02.0174.04,Yes
0011.02.0174.05,Yes
0011.02.0174.06,Yes
0011.02.0174.07,Yes
0011.02.0174.08,Yes
0011.02.0174.09,Yes
0011.02.0175.01,Yes
0011.02.0175.010,Yes
0011.02.0175.011,Yes
0011.02.0175.012,Yes
0011.02.0175.02,Yes
0011.02.0175.03,Yes
0011.02.0175.04,Yes
0011.02.0175.05,Yes
0011.02.0175.06,Yes
0011.02.0175.07,Yes
0011.02.0175.08,Yes
0011.02.0175.09,Yes
0011.02.0176.01,Yes
0011.02.0176.010,Yes
0011.02.0176.011,Yes
0011.02.0176.012,Yes
0011.02.0176.02,Yes
0011.02.0176.03,Yes
0011.02.0176.04,Yes
0011.02.0176.05,Yes
0011.02.0176.06,Yes
0011.02.0176.07,Yes
0011.02.0176.08,Yes
0011.02.0176.09,Yes
0011.02.0177.01,Yes
0011.02.0177.010,Yes
0011.02.0177.011,Yes
0011.02.0177.02,Yes
0011.02.0177.03,Yes
0011.02.0177.04,Yes
0011.02.0177.05,Yes
0011.02.0177.06,Yes
0011.02.0177.07,Yes
0011.02.0177.08,Yes
0011.02.0177.09,Yes
0011.02.0178.01,Yes
0011.02.0178.011,Yes
0011.02.0178.012,Yes
0011.02.0178.02,Yes
0011.02.0178.03,Yes
0011.02.0178.04,Yes
0011.02.0178.05,Yes
0011.02.0178.06,Yes
0011.02.0178.07,Yes
0011.02.0178.08,Yes
0011.02.0178.09,Yes
0011.02.0178.10,Yes
0011.02.0179.01,Yes
0011.02.0179.012,Yes
0011.02.0179.02,Yes
0011.02.0179.03,Yes
0011.02.0179.04,Yes
0011.02.0179.05,Yes
0011.02.0179.06,Yes
0011.02.0179.07,Yes
0011.02.0179.08,Yes
0011.02.0179.09,Yes
0011.02.0179.10,Yes
0011.02.0179.11,Yes
0011.02.0180.01,Yes
0011.02.0180.010,Yes
0011.02.0180.011,Yes
0011.02.0180.012,Yes
0011.02.0180.02,Yes
0011.02.0180.03,Yes
0011.02.0180.04,Yes
0011.02.0180.05,Yes
0011.02.0180.06,Yes
0011.02.0180.07,Yes
0011.02.0180.08,Yes
0011.02.0180.09,Yes
0011.02.0181.01,Yes
0011.02.0181.010,Yes
0011.02.0181.011,Yes
0011.02.0181.012,Yes
0011.02.0181.02,Yes
0011.02.0181.03,Yes
0011.02.0181.04,Yes
0011.02.0181.05,Yes
0011.02.0181.06,Yes
0011.02.0181.07,Yes
0011.02.0181.08,Yes
0011.02.0181.09,Yes
0011.02.0182.01,Yes
0011.02.0182.010,Yes
0011.02.0182.011,Yes
0011.02.0182.012,Yes
0011.02.0182.02,Yes
0011.02.0182.03,Yes
0011.02.0182.04,Yes
0011.02.0182.05,Yes
0011.02.0182.06,Yes
0011.02.0182.07,Yes
0011.02.0182.08,Yes
0011.02.0182.09,Yes
0011.02.0183.01,Yes
0011.02.0183.010,Yes
0011.02.0183.011,Yes
0011.02.0183.012,Yes
0011.02.0183.02,Yes
0011.02.0183.03,Yes
0011.02.0183.04,Yes
0011.02.0183.05,Yes
0011.02.0183.06,Yes
0011.02.0183.07,Yes
0011.02.0183.08,Yes
0011.02.0183.09,Yes
0011.02.0184.01,Yes
0011.02.0184.010,Yes
0011.02.0184.011,Yes
0011.02.0184.012,Yes
0011.02.0184.02,Yes
0011.02.0184.03,Yes
0011.02.0184.04,Yes
0011.02.0184.05,Yes
0011.02.0184.06,Yes
0011.02.0184.07,Yes
0011.02.0184.08,Yes
0011.02.0184.09,Yes
0011.02.0185.01,Yes
0011.02.0185.010,Yes
0011.02.0185.011,Yes
0011.02.0185.012,Yes
0011.02.0185.02,Yes
0011.02.0185.03,Yes
0011.02.0185.04,Yes
0011.02.0185.05,Yes
0011.02.0185.06,Yes
0011.02.0185.07,Yes
0011.02.0185.08,Yes
0011.02.0185.09,Yes
0011.02.0186.01,Yes
0011.02.0186.010,Yes
0011.02.0186.011,Yes
0011.02.0186.012,Yes
0011.02.0186.02,Yes
0011.02.0186.03,Yes
0011.02.0186.04,Yes
0011.02.0186.05,Yes
0011.02.0186.06,Yes
0011.02.0186.07,Yes
0011.02.0186.08,Yes
0011.02.0186.09,Yes
0011.02.0187.01,Yes
0011.02.0187.010,Yes
0011.02.0187.011,Yes
0011.02.0187.012,Yes
0011.02.0187.02 - Copy,Yes
0011.02.0187.03,Yes
0011.02.0187.04,Yes
0011.02.0187.05,Yes
0011.02.0187.06,Yes
0011.02.0187.07,Yes
0011.02.0187.08,Yes
0011.02.0187.09,Yes
0011.02.0188.01,Yes
0011.02.0188.010,Yes
0011.02.0188.011,Yes
0011.02.0188.012,Yes
0011.02.0188.02,Yes
0011.02.0188.03,Yes
0011.02.0188.04,Yes
0011.02.0188.05,Yes
0011.02.0188.06,Yes
0011.02.0188.07,Yes
0011.02.0188.08,Yes
0011.02.0188.09,Yes
0011.02.0189.01,Yes
0011.02.0189.011,Yes
0011.02.0189.012,Yes
0011.02.0189.02,Yes
0011.02.0189.03,Yes
0011.02.0189.04,Yes
0011.02.0189.05,Yes
0011.02.0189.06,Yes
0011.02.0189.07,Yes
0011.02.0189.08,Yes
0011.02.0189.09,Yes
0011.02.0189.10,Yes
0011.02.0191.01,Yes
0011.02.0191.010,Yes
0011.02.0191.011,Yes
0011.02.0191.012,Yes
0011.02.0191.02,Yes
0011.02.0191.03,Yes
0011.02.0191.04,Yes
0011.02.0191.05,Yes
0011.02.0191.06,Yes
0011.02.0191.07,Yes
0011.02.0191.08,Yes
0011.02.0191.09,Yes
0011.02.0192.01,Yes
0011.02.0192.010,Yes
0011.02.0192.011,Yes
0011.02.0192.012,Yes
0011.02.0192.02,Yes
0011.02.0192.03,Yes
0011.02.0192.04,Yes
0011.02.0192.05,Yes
0011.02.0192.06,Yes
0011.02.0192.07,Yes
0011.02.0192.08,Yes
0011.02.0192.09,Yes
0011.02.0193.01,Yes
0011.02.0193.010,Yes
0011.02.0193.011,Yes
0011.02.0193.012,Yes
0011.02.0193.02,Yes
0011.02.0193.03,Yes
0011.02.0193.04,Yes
0011.02.0193.05,Yes
0011.02.0193.06,Yes
0011.02.0193.07,Yes
0011.02.0193.08,Yes
0011.02.0193.09,Yes
0011.02.0194.01,Yes
0011.02.0194.010,Yes
0011.02.0194.011,Yes
0011.02.0194.012,Yes
0011.02.0194.02,Yes
0011.02.0194.03,Yes
0011.02.0194.04,Yes
0011.02.0194.05,Yes
0011.02.0194.06,Yes
0011.02.0194.07,Yes
0011.02.0194.08,Yes
0011.02.0194.09,Yes
0011.02.0195.01,Yes
0011.02.0195.010,Yes
0011.02.0195.011,Yes
0011.02.0195.012,Yes
0011.02.0195.02,Yes
0011.02.0195.03,Yes
0011.02.0195.04,Yes
0011.02.0195.05,Yes
0011.02.0195.06,Yes
0011.02.0195.07,Yes
0011.02.0195.08,Yes
0011.02.0195.09,Yes
0011.02.0196.01,Yes
0011.02.0196.010,Yes
0011.02.0196.011,Yes
0011.02.0196.012,Yes
0011.02.0196.02,Yes
0011.02.0196.03,Yes
0011.02.0196.04,Yes
0011.02.0196.05,Yes
0011.02.0196.06,Yes
0011.02.0196.07,Yes
0011.02.0196.08,Yes
0011.02.0196.09,Yes
0011.02.0197.01,Yes
0011.02.0197.010,Yes
0011.02.0197.011,Yes
0011.02.0197.012,Yes
0011.02.0197.02,Yes
0011.02.0197.03,Yes
0011.02.0197.04,Yes
0011.02.0197.05,Yes
0011.02.0197.06,Yes
0011.02.0197.07,Yes
0011.02.0197.08,Yes
0011.02.0197.09,Yes
0011.02.0198.01,Yes
0011.02.0198.010,Yes
0011.02.0198.011,Yes
0011.02.0198.012,Yes
0011.02.0198.02,Yes
0011.02.0198.03,Yes
0011.02.0198.04,Yes
0011.02.0198.05,Yes
0011.02.0198.06,Yes
0011.02.0198.07,Yes
0011.02.0198.08,Yes
0011.02.0198.09,Yes
0011.02.0199.01,Yes
0011.02.0199.010,Yes
0011.02.0199.011,Yes
0011.02.0199.012,Yes
0011.02.0199.02,Yes
0011.02.0199.03,Yes
0011.02.0199.04,Yes
0011.02.0199.05,Yes
0011.02.0199.06,Yes
0011.02.0199.07,Yes
0011.02.0199.08,Yes
0011.02.0199.09,Yes
0011.02.0200.01,Yes
0011.02.0200.010,Yes
0011.02.0200.011,Yes
0011.02.0200.012,Yes
0011.02.0200.02,Yes
0011.02.0200.03,Yes
0011.02.0200.04,Yes
0011.02.0200.05,Yes
0011.02.0200.06,Yes
0011.02.0200.07,Yes
0011.02.0200.08,Yes
0011.02.0200.09,Yes
0011.02.0201.01,Yes
0011.02.0201.010,Yes
0011.02.0201.011,Yes
0011.02.0201.012,Yes
0011.02.0201.02,Yes
0011.02.0201.03,Yes
0011.02.0201.04,Yes
0011.02.0201.05,Yes
0011.02.0201.06,Yes
0011.02.0201.07,Yes
0011.02.0201.08,Yes
0011.02.0201.09,Yes
0011.02.0202.01,Yes
0011.02.0202.010,Yes
0011.02.0202.011,Yes
0011.02.0202.012,Yes
0011.02.0202.02,Yes
0011.02.0202.03,Yes
0011.02.0202.04,Yes
0011.02.0202.05,Yes
0011.02.0202.06,Yes
0011.02.0202.07,Yes
0011.02.0202.08,Yes
0011.02.0202.09,Yes
0011.02.0203.01,Yes
0011.02.0203.010,Yes
0011.02.0203.011,Yes
0011.02.0203.012,Yes
0011.02.0203.02,Yes
0011.02.0203.03,Yes
0011.02.0203.04,Yes
0011.02.0203.05,Yes
0011.02.0203.06,Yes
0011.02.0203.07,Yes
0011.02.0203.08,Yes
0011.02.0203.09,Yes
0011.02.0204.01,Yes
0011.02.0204.010,Yes
0011.02.0204.011,Yes
0011.02.0204.012,Yes
0011.02.0204.02,Yes
0011.02.0204.03,Yes
0011.02.0204.04,Yes
0011.02.0204.05,Yes
0011.02.0204.06,Yes
0011.02.0204.07,Yes
0011.02.0204.08,Yes
0011.02.0204.09,Yes
0011.02.0205.01,Yes
0011.02.0205.010,Yes
0011.02.0205.011,Yes
0011.02.0205.012,Yes
0011.02.0205.02,Yes
0011.02.0205.03,Yes
0011.02.0205.04,Yes
0011.02.0205.05,Yes
0011.02.0205.06,Yes
0011.02.0205.07,Yes
0011.02.0205.08,Yes
0011.02.0205.09,Yes
0011.02.0206.01,Yes
0011.02.0206.010,Yes
0011.02.0206.011,Yes
0011.02.0206.012,Yes
0011.02.0206.02,Yes
0011.02.0206.03,Yes
0011.02.0206.04,Yes
0011.02.0206.05,Yes
0011.02.0206.06,Yes
0011.02.0206.07,Yes
0011.02.0206.08,Yes
0011.02.0206.09,Yes
0011.02.0207.01,Yes
0011.02.0207.010,Yes
0011.02.0207.011,Yes
0011.02.0207.012,Yes
0011.02.0207.02,Yes
0011.02.0207.03,Yes
0011.02.0207.04,Yes
0011.02.0207.05,Yes
0011.02.0207.06,Yes
0011.02.0207.07,Yes
0011.02.0207.08,Yes
0011.02.0207.09,Yes
0011.02.0208.01,Yes
0011.02.0208.010,Yes
0011.02.0208.011,Yes
0011.02.0208.012,Yes
0011.02.0208.02,Yes
0011.02.0208.03,Yes
0011.02.0208.04,Yes
0011.02.0208.05,Yes
0011.02.0208.06,Yes
0011.02.0208.07,Yes
0011.02.0208.08,Yes
0011.02.0208.09,Yes
0011.02.0209.01,Yes
0011.02.0209.010,Yes
0011.02.0209.011,Yes
0011.02.0209.012,Yes
0011.02.0209.013,Yes
0011.02.0209.02,Yes
0011.02.0209.03,Yes
0011.02.0209.04,Yes
0011.02.0209.05,Yes
0011.02.0209.06,Yes
0011.02.0209.07,Yes
0011.02.0209.08,Yes
0011.02.0209.09,Yes
0011.02.0209.14,Yes
0011.02.0210.01,Yes
0011.02.0210.02,Yes
0011.02.0210.03,Yes
0011.02.0210.04,Yes
0011.02.0210.05,Yes
0011.02.0210.06,Yes
0011.02.0210.07,Yes
0011.02.0210.08,Yes
0011.02.0210.09,Yes
0011.02.0210.10,Yes
0011.02.0210.11,Yes
0011.02.0210.12,Yes
0011.02.0211.01,Yes
0011.02.0211.02,Yes
0011.02.0211.03,Yes
0011.02.0211.04,Yes
0011.02.0211.05,Yes
0011.02.0211.06,Yes
0011.02.0211.07,Yes
0011.02.0211.08,Yes
0011.02.0211.09,Yes
0011.02.0211.10,Yes
0011.02.0211.11,Yes
0011.02.0211.12,Yes
0011.02.0212.01,Yes
0011.02.0212.02,Yes
0011.02.0212.03,Yes
0011.02.0212.04,Yes
0011.02.0212.05,Yes
0011.02.0212.06,Yes
0011.02.0212.07,Yes
0011.02.0212.08,Yes
0011.02.0212.09,Yes
0011.02.0212.10,Yes
0011.02.0212.11,Yes
0011.02.0212.12,Yes
0011.02.0213.01,Yes
0011.02.0213.02,Yes
0011.02.0213.03,Yes
0011.02.0213.04,Yes
0011.02.0213.05,Yes
0011.02.0213.06,Yes
0011.02.0213.07,Yes
0011.02.0213.08,Yes
0011.02.0213.09,Yes
0011.02.0213.10,Yes
0011.02.0213.11,Yes
0011.02.0213.12,Yes
0011.02.0214.01,Yes
0011.02.0214.02,Yes
0011.02.0214.03,Yes
0011.02.0214.04,Yes
0011.02.0214.05,Yes
0011.02.0214.06,Yes
0011.02.0214.07,Yes
0011.02.0214.08,Yes
0011.02.0214.09,Yes
0011.02.0214.10,Yes
0011.02.0214.11,Yes
0011.02.0214.12,Yes
0011.02.0215.01,Yes
0011.02.0215.02,Yes
0011.02.0215.03,Yes
0011.02.0215.04,Yes
0011.02.0215.05,Yes
0011.02.0215.06,Yes
0011.02.0215.07,Yes
0011.02.0215.08,Yes
0011.02.0215.09,Yes
0011.02.0215.10,Yes
0011.02.0215.11,Yes
0011.02.0215.12,Yes
0011.02.0216.01,Yes
0011.02.0216.02,Yes
0011.02.0216.03,Yes
0011.02.0216.04,Yes
0011.02.0216.05,Yes
0011.02.0216.06,Yes
0011.02.0216.07,Yes
0011.02.0216.08,Yes
0011.02.0216.09,Yes
0011.02.0216.10,Yes
0011.02.0216.11,Yes
0011.02.0216.12,Yes
0011.02.0217.01,Yes
0011.02.0217.02,Yes
0011.02.0217.03,Yes
0011.02.0217.04,Yes
0011.02.0217.05,Yes
0011.02.0217.06,Yes
0011.02.0217.07,Yes
0011.02.0217.08,Yes
0011.02.0217.09,Yes
0011.02.0217.10,Yes
0011.02.0217.11,Yes
0011.02.0217.12,Yes
0011.02.0218.01,Yes
0011.02.0218.02,Yes
0011.02.0218.03,Yes
0011.02.0218.04,Yes
0011.02.0218.05,Yes
0011.02.0218.06,Yes
0011.02.0218.07,Yes
0011.02.0218.08,Yes
0011.02.0218.09,Yes
0011.02.0218.10,Yes
0011.02.0218.11,Yes
0011.02.0218.12,Yes
0011.02.0219.01,Yes
0011.02.0219.02,Yes
0011.02.0219.03,Yes
0011.02.0219.04,Yes
0011.02.0219.05,Yes
0011.02.0219.06,Yes
0011.02.0219.07,Yes
0011.02.0219.08,Yes
0011.02.0219.09,Yes
0011.02.0219.10,Yes
0011.02.0219.11,Yes
0011.02.0219.12,Yes
0011.02.0220.01,Yes
0011.02.0220.02,Yes
0011.02.0220.03,Yes
0011.02.0220.04,Yes
0011.02.0220.05,Yes
0011.02.0220.06,Yes
0011.02.0220.07,Yes
0011.02.0220.08,Yes
0011.02.0220.09,Yes
0011.02.0220.10,Yes
0011.02.0220.11,Yes
0011.02.0220.12,Yes
0011.02.0221.01,Yes
0011.02.0221.02,Yes
0011.02.0221.03,Yes
0011.02.0221.04,Yes
0011.02.0221.05,Yes
0011.02.0221.06,Yes
0011.02.0221.07,Yes
0011.02.0221.08,Yes
0011.02.0221.09,Yes
0011.02.0221.10,Yes
0011.02.0221.11,Yes
0011.02.0221.12,Yes
0011.02.0222.01,Yes
0011.02.0222.02,Yes
0011.02.0222.03,Yes
0011.02.0222.04,Yes
0011.02.0222.05,Yes
0011.02.0222.06,Yes
0011.02.0222.07,Yes
0011.02.0222.08,Yes
0011.02.0222.09,Yes
0011.02.0222.10,Yes
0011.02.0222.11,Yes
0011.02.0222.12,Yes
0011.02.0223.01,Yes
0011.02.0223.02,Yes
0011.02.0223.03,Yes
0011.02.0223.04,Yes
0011.02.0223.05,Yes
0011.02.0223.06,Yes
0011.02.0223.07,Yes
0011.02.0223.08,Yes
0011.02.0223.09,Yes
0011.02.0223.10,Yes
0011.02.0223.11,Yes
0011.02.0223.12,Yes
0011.02.0224.01,Yes
0011.02.0224.02,Yes
0011.02.0224.03,Yes
0011.02.0224.04,Yes
0011.02.0224.05,Yes
0011.02.0224.06,Yes
0011.02.0224.07,Yes
0011.02.0224.08,Yes
0011.02.0224.09,Yes
0011.02.0224.10,Yes
0011.02.0224.11,Yes
0011.02.0224.12,Yes
0011.02.0225.01,Yes
0011.02.0225.02,Yes
0011.02.0225.03,Yes
0011.02.0225.04,Yes
0011.02.0225.05,Yes
0011.02.0225.06,Yes
0011.02.0225.07,Yes
0011.02.0225.08,Yes
0011.02.0225.09,Yes
0011.02.0225.10,Yes
0011.02.0225.11,Yes
0011.02.0225.12,Yes
0011.02.0226.01,Yes
0011.02.0226.02,Yes
0011.02.0226.03,Yes
0011.02.0226.04,Yes
0011.02.0226.05,Yes
0011.02.0226.06,Yes
0011.02.0226.07,Yes
0011.02.0226.08,Yes
0011.02.0226.09,Yes
0011.02.0226.10,Yes
0011.02.0226.11,Yes
0011.02.0226.12,Yes
0011.02.0227.01,Yes
0011.02.0227.02,Yes
0011.02.0227.03,Yes
0011.02.0227.04,Yes
0011.02.0227.05,Yes
0011.02.0227.06,Yes
0011.02.0227.07,Yes
0011.02.0227.08,Yes
0011.02.0227.09,Yes
0011.02.0227.10,Yes
0011.02.0228.01,Yes
0011.02.0228.02,Yes
0011.02.0228.03,Yes
0011.02.0228.04,Yes
0011.02.0228.05,Yes
0011.02.0228.06,Yes
0011.02.0228.07,Yes
0011.02.0228.08,Yes
0011.02.0228.09,Yes
0011.02.0228.10,Yes
0011.02.0228.11,Yes
0011.02.0228.12,Yes
0011.02.0229.01,Yes
0011.02.0229.02,Yes
0011.02.0229.03,Yes
0011.02.0229.04,Yes
0011.02.0229.05,Yes
0011.02.0229.06,Yes
0011.02.0229.07,Yes
0011.02.0229.08,Yes
0011.02.0229.09,Yes
0011.02.0229.10,Yes
0011.02.0229.11,Yes
0011.02.0229.12,Yes
0011.02.0230.01,Yes
0011.02.0230.02,Yes
0011.02.0230.03,Yes
0011.02.0230.04,Yes
0011.02.0230.05,Yes
0011.02.0230.06,Yes
0011.02.0230.07,Yes
0011.02.0230.08,Yes
0011.02.0230.09,Yes
0011.02.0230.10,Yes
0011.02.0230.11,Yes
0011.02.0230.12,Yes
0011.02.0231.01,Yes
0011.02.0231.02,Yes
0011.02.0231.03,Yes
0011.02.0231.04,Yes
0011.02.0231.05,Yes
0011.02.0231.06,Yes
0011.02.0231.07,Yes
0011.02.0231.08,Yes
0011.02.0231.09,Yes
0011.02.0231.10,Yes
0011.02.0231.11,Yes
0011.02.0231.12,Yes
0011.02.0232.01,Yes
0011.02.0232.02,Yes
0011.02.0232.03,Yes
0011.02.0232.04,Yes
0011.02.0232.05,Yes
0011.02.0232.06,Yes
0011.02.0232.07,Yes
0011.02.0232.08,Yes
0011.02.0232.09,Yes
0011.02.0232.10,Yes
0011.02.0232.11,Yes
0011.02.0232.12,Yes
0011.02.0233.01,Yes
0011.02.0233.02,Yes
0011.02.0233.03,Yes
0011.02.0233.04,Yes
0011.02.0233.05,Yes
0011.02.0233.06,Yes
