file,object,Has Metadata record,In Merritt
0002.06.0181.02,0002.06.0181,No,No
0002.06.0182.01,0002.06.0182,No,No
0002.06.0182.02,0002.06.0182,No,No
0002.06.0183.01,0002.06.0183,No,No
0002.06.0183.02,0002.06.0183,No,No
0002.06.0184.01,0002.06.0184,No,No
0002.06.0184.02,0002.06.0184,No,No
0002.06.0185.01,0002.06.0185,No,No
0002.06.0185.02,0002.06.0185,No,No
0002.06.0186.01,0002.06.0186,No,No
0002.06.0186.02,0002.06.0186,No,No
0002.06.0187.01,0002.06.0187,No,No
0002.06.0187.02,0002.06.0187,No,No
0002.06.0188.01,0002.06.0188,No,No
0002.06.0188.02,0002.06.0188,No,No
0002.06.0189.01,0002.06.0189,No,No
0002.06.0189.02,0002.06.0189,No,No
0002.06.0190.01,0002.06.0190,No,No
0002.06.0190.02,0002.06.0190,No,No
0002.06.0191,0002.06.0191,No,No
0002.06.0192,0002.06.0192,No,No
0002.06.0193,0002.06.0193,No,No
0002.06.0194,0002.06.0194,No,No
0002.06.0195.01,0002.06.0195,No,No
0002.06.0195.02,0002.06.0195,No,No
0002.06.0196.01,0002.06.0196,No,No
0002.06.0196.02,0002.06.0196,No,No
0002.06.0197,0002.06.0197,No,No
0002.06.0198,0002.06.0198,No,No
0002.06.0199,0002.06.0199,No,No
0002.06.0200,0002.06.0200,No,No
0002.06.0201,0002.06.0201,No,No
0002.06.0202,0002.06.0202,No,No
0002.06.0203,0002.06.0203,No,No
0002.06.0204.01,0002.06.0204,No,No
0002.06.0204.02,0002.06.0204,No,No
0002.06.0205.01,0002.06.0205,No,No
0002.06.0205.02,0002.06.0205,No,No
0002.06.0206,0002.06.0206,No,No
0002.06.0207,0002.06.0207,No,No
0002.06.0208.01,0002.06.0208,No,No
0002.06.0208.02,0002.06.0208,No,No
0002.06.0209,0002.06.0209,No,No
0002.06.0210.01,0002.06.0210,No,No
0002.06.0210.02,0002.06.0210,No,No
0002.06.0211,0002.06.0211,No,No
0002.06.0212,0002.06.0212,No,No
0002.06.0213,0002.06.0213,No,No
0002.06.0214,0002.06.0214,No,No
0002.06.0215,0002.06.0215,No,No
0002.06.0216,0002.06.0216,No,No
0002.06.0217.01,0002.06.0217,No,No
0002.06.0217.02,0002.06.0217,No,No
0002.06.0218,0002.06.0218,No,No
0002.06.0219,0002.06.0219,No,No
0002.06.0220.01,0002.06.0220,No,No
0002.06.0220.02,0002.06.0220,No,No
0002.06.0221,0002.06.0221,No,No
0002.06.0222,0002.06.0222,No,No
0002.06.0223.01,0002.06.0223,No,No
0002.06.0223.02,0002.06.0223,No,No
0002.06.0224,0002.06.0224,No,No
0002.06.0225,0002.06.0225,No,No
0002.06.0226,0002.06.0226,No,No
0002.06.0227,0002.06.0227,No,No
0002.06.0228,0002.06.0228,No,No
0002.06.0229,0002.06.0229,No,No
0002.06.0230,0002.06.0230,No,No
0002.06.0231,0002.06.0231,No,No
0002.06.0232,0002.06.0232,No,No
0002.06.0233,0002.06.0233,No,No
0002.06.0234,0002.06.0234,No,No
0002.06.0235,0002.06.0235,No,No
0002.06.0236,0002.06.0236,No,No
0002.06.0237,0002.06.0237,No,No
0002.06.0238,0002.06.0238,No,No
0002.06.0239,0002.06.0239,No,No
0002.06.0240,0002.06.0240,No,No
0002.06.0241,0002.06.0241,No,No
0002.06.0242,0002.06.0242,No,No
0002.06.0243,0002.06.0243,No,No
0002.06.0244,0002.06.0244,No,No
0002.06.0245,0002.06.0245,No,No
0002.06.0246,0002.06.0246,No,No
0002.06.0247,0002.06.0247,No,No
0002.06.0248,0002.06.0248,No,No
0002.06.0249,0002.06.0249,No,No
0002.06.0250,0002.06.0250,No,No
0002.06.0251,0002.06.0251,No,No
0002.06.0252,0002.06.0252,No,No
0002.06.0253,0002.06.0253,No,No
0002.06.0254,0002.06.0254,No,No
0002.06.0255,0002.06.0255,No,No
0002.06.0256,0002.06.0256,No,No
0002.06.0257,0002.06.0257,No,No
0002.06.0258,0002.06.0258,No,No
0002.06.0259,0002.06.0259,No,No
0002.06.0260,0002.06.0260,No,No
0002.06.0261,0002.06.0261,No,No
0002.06.0262,0002.06.0262,No,No
0002.06.0263.01,0002.06.0263,No,No
0002.06.0263.02,0002.06.0263,No,No
0002.06.0264.01,0002.06.0264,No,No
0002.06.0264.02,0002.06.0264,No,No
0002.06.0265.01,0002.06.0265,No,No
0002.06.0265.02,0002.06.0265,No,No
0002.06.0266.01,0002.06.0266,No,No
0002.06.0266.02,0002.06.0266,No,No
0002.06.0267.01,0002.06.0267,No,No
0002.06.0267.02,0002.06.0267,No,No
0002.06.0268.01,0002.06.0268,No,No
0002.06.0268.02,0002.06.0268,No,No
0002.06.0269.01,0002.06.0269,No,No
0002.06.0269.02,0002.06.0269,No,No
0002.06.0270.01,0002.06.0270,No,No
0002.06.0270.02,0002.06.0270,No,No
0002.06.0271.01,0002.06.0271,No,No
0002.06.0271.02,0002.06.0271,No,No
0002.06.0272,0002.06.0272,No,No
0002.06.0273,0002.06.0273,No,No
0002.06.0274,0002.06.0274,No,No
0002.06.0275,0002.06.0275,No,No
0002.06.0276,0002.06.0276,No,No
0002.06.0277,0002.06.0277,No,No
0002.06.0278,0002.06.0278,No,No
0002.06.0279,0002.06.0279,No,No
0002.06.0280,0002.06.0280,No,No
0002.06.0281,0002.06.0281,No,No
0002.06.0282,0002.06.0282,No,No
0002.06.0283,0002.06.0283,No,No
0002.06.0284,0002.06.0284,No,No
0002.06.0285,0002.06.0285,No,No
0002.06.0286.01,0002.06.0286,No,No
0002.06.0286.02,0002.06.0286,No,No
0002.06.0287.01,0002.06.0287,No,No
0002.06.0287.02,0002.06.0287,No,No
0002.06.0288,0002.06.0288,No,No
0002.06.0289.01,0002.06.0289,No,No
0002.06.0289.02,0002.06.0289,No,No
0002.06.0290.01,0002.06.0290,No,No
0002.06.0290.02,0002.06.0290,No,No
0002.06.0291.01,0002.06.0291,No,No
0002.06.0291.02,0002.06.0291,No,No
0002.06.0292.01,0002.06.0292,No,No
0002.06.0292.02,0002.06.0292,No,No
0002.06.0293.01,0002.06.0293,No,No
0002.06.0293.02,0002.06.0293,No,No
0002.06.0294.01,0002.06.0294,No,No
0002.06.0294.02,0002.06.0294,No,No
0002.06.0295.01,0002.06.0295,No,No
0002.06.0295.02,0002.06.0295,No,No
0002.06.0296.01,0002.06.0296,No,No
0002.06.0296.02,0002.06.0296,No,No
0002.06.0297.01,0002.06.0297,No,No
0002.06.0297.02,0002.06.0297,No,No
0002.06.0298.01,0002.06.0298,No,No
0002.06.0298.02,0002.06.0298,No,No
0002.06.0299.01,0002.06.0299,No,No
0002.06.0299.02,0002.06.0299,No,No
0002.06.0300.01,0002.06.0300,No,No
0002.06.0300.02,0002.06.0300,No,No
0002.06.0301.01,0002.06.0301,No,No
0002.06.0301.02,0002.06.0301,No,No
0002.06.0302.01,0002.06.0302,No,No
0002.06.0302.02,0002.06.0302,No,No
0002.06.0303.01,0002.06.0303,No,No
0002.06.0303.02,0002.06.0303,No,No
0002.06.0304.01,0002.06.0304,No,No
0002.06.0304.02,0002.06.0304,No,No
0002.06.0305.01,0002.06.0305,No,No
0002.06.0305.02,0002.06.0305,No,No
0002.06.0306.01,0002.06.0306,No,No
0002.06.0306.02,0002.06.0306,No,No
0002.06.0307.01,0002.06.0307,No,No
0002.06.0307.02,0002.06.0307,No,No
0002.06.0308.01,0002.06.0308,No,No
0002.06.0308.02,0002.06.0308,No,No
0002.06.0309.01,0002.06.0309,No,No
0002.06.0309.02,0002.06.0309,No,No
0002.06.0310.01,0002.06.0310,No,No
0002.06.0310.02,0002.06.0310,No,No
0002.06.0311.01,0002.06.0311,No,No
0002.06.0311.02,0002.06.0311,No,No
0002.06.0312.01,0002.06.0312,No,No
0002.06.0312.02,0002.06.0312,No,No
0002.06.0313.01,0002.06.0313,No,No
0002.06.0313.02,0002.06.0313,No,No
0002.06.0314.01,0002.06.0314,No,No
0002.06.0314.02,0002.06.0314,No,No
0002.06.0315.01,0002.06.0315,No,No
0002.06.0315.02,0002.06.0315,No,No
0002.06.0316.01,0002.06.0316,No,No
0002.06.0316.02,0002.06.0316,No,No
0002.06.0317.01,0002.06.0317,No,No
0002.06.0317.02,0002.06.0317,No,No
0002.06.0318.01,0002.06.0318,No,No
0002.06.0318.02,0002.06.0318,No,No
0002.06.0319.01,0002.06.0319,No,No
0002.06.0319.02,0002.06.0319,No,No
0002.06.0320.01,0002.06.0320,No,No
0002.06.0320.02,0002.06.0320,No,No
0002.06.0321.01,0002.06.0321,No,No
0002.06.0321.02,0002.06.0321,No,No
0002.06.0322.01,0002.06.0322,No,No
0002.06.0322.02,0002.06.0322,No,No
0002.06.0323.01,0002.06.0323,No,No
0002.06.0323.02,0002.06.0323,No,No
0002.06.0324.01,0002.06.0324,No,No
0002.06.0324.02,0002.06.0324,No,No
0002.06.0325.01,0002.06.0325,No,No
0002.06.0325.02,0002.06.0325,No,No
0002.06.0326.01,0002.06.0326,No,No
0002.06.0326.02,0002.06.0326,No,No
0002.06.0327.01,0002.06.0327,No,No
0002.06.0327.02,0002.06.0327,No,No
0002.06.0328.01,0002.06.0328,No,No
0002.06.0328.02,0002.06.0328,No,No
0002.06.0329.01,0002.06.0329,No,No
0002.06.0329.02,0002.06.0329,No,No
0002.06.0330.01,0002.06.0330,No,No
0002.06.0330.02,0002.06.0330,No,No
0002.06.0331.01,0002.06.0331,No,No
0002.06.0331.02,0002.06.0331,No,No
0002.06.0332.01,0002.06.0332,No,No
0002.06.0332.02,0002.06.0332,No,No
0002.06.0333.01,0002.06.0333,No,No
0002.06.0333.02,0002.06.0333,No,No
0002.06.0334,0002.06.0334,No,No
0002.06.0335.01,0002.06.0335,No,No
0002.06.0335.02,0002.06.0335,No,No
0002.06.0336,0002.06.0336,No,No
0002.06.0337.01,0002.06.0337,No,No
0002.06.0337.02,0002.06.0337,No,No
0002.06.0338,0002.06.0338,No,No
0002.06.0339.01,0002.06.0339,No,No
0002.06.0339.02,0002.06.0339,No,No
0002.06.0340,0002.06.0340,No,No
0002.06.0341,0002.06.0341,No,No
0002.06.0342,0002.06.0342,No,No
0002.06.0343,0002.06.0343,No,No
0002.06.0344,0002.06.0344,No,No
0002.06.0345,0002.06.0345,No,No
0002.06.0346,0002.06.0346,No,No
0002.06.0347,0002.06.0347,No,No
0002.06.0348,0002.06.0348,No,No
0002.06.0349,0002.06.0349,No,No
0002.06.0350,0002.06.0350,No,No
0002.06.0351,0002.06.0351,No,No
0002.06.0352,0002.06.0352,No,No
0002.06.0353,0002.06.0353,No,No
0002.06.0354,0002.06.0354,No,No
0002.06.0355,0002.06.0355,No,No
0002.06.0356,0002.06.0356,No,No
0002.06.0357,0002.06.0357,No,No
0002.06.0358,0002.06.0358,No,No
0002.06.0359,0002.06.0359,No,No
0002.06.0360,0002.06.0360,No,No
0002.06.0361,0002.06.0361,No,No
0002.06.0362,0002.06.0362,No,No
0002.06.0363,0002.06.0363,No,No
0002.06.0364,0002.06.0364,No,No
0002.06.0365,0002.06.0365,No,No
0002.06.0366,0002.06.0366,No,No
0002.06.0367,0002.06.0367,No,No
0002.06.0368,0002.06.0368,No,No
0002.06.0369,0002.06.0369,No,No
0002.06.0370,0002.06.0370,No,No
0002.06.0371,0002.06.0371,No,No
0002.06.0372,0002.06.0372,No,No
0002.06.0373,0002.06.0373,No,No
0002.06.0374,0002.06.0374,No,No
0002.06.0375,0002.06.0375,No,No
0002.06.0376,0002.06.0376,No,No
0002.06.0377,0002.06.0377,No,No
0002.06.0378,0002.06.0378,No,No
0002.06.0379,0002.06.0379,No,No
0002.06.0380,0002.06.0380,No,No
0002.06.0381,0002.06.0381,No,No
0002.06.0382,0002.06.0382,No,No
0002.06.0383,0002.06.0383,No,No
0002.06.0384,0002.06.0384,No,No
0002.06.0385,0002.06.0385,No,No
0002.06.0386,0002.06.0386,No,No
0002.06.0387,0002.06.0387,No,No
0002.06.0388,0002.06.0388,No,No
0002.06.0389,0002.06.0389,No,No
0002.06.0390,0002.06.0390,No,No
0002.06.0391,0002.06.0391,No,No
0002.06.0392,0002.06.0392,No,No
0002.06.0393,0002.06.0393,No,No
0002.06.0394,0002.06.0394,No,No
0002.06.0395,0002.06.0395,No,No
0002.06.0396,0002.06.0396,No,No
0002.06.0397,0002.06.0397,No,No
0002.06.0398,0002.06.0398,No,No
0002.06.0399,0002.06.0399,No,No
0002.06.0400,0002.06.0400,No,No
0002.06.0401,0002.06.0401,No,No
0002.06.0402,0002.06.0402,No,No
0002.06.0403,0002.06.0403,No,No
0002.06.0404,0002.06.0404,No,No
0002.06.0405,0002.06.0405,No,No
0002.06.0406,0002.06.0406,No,No
0002.06.0407,0002.06.0407,No,No
0002.06.0408,0002.06.0408,No,No
0002.06.0409,0002.06.0409,No,No
0002.06.0410,0002.06.0410,No,No
0002.06.0411,0002.06.0411,No,No
0002.06.0412,0002.06.0412,No,No
0002.06.0413,0002.06.0413,No,No
0002.06.0414,0002.06.0414,No,No
0002.06.0415,0002.06.0415,No,No
0002.06.0416,0002.06.0416,No,No
0002.06.0417,0002.06.0417,No,No
0002.06.0418,0002.06.0418,No,No
0002.06.0419,0002.06.0419,No,No
0002.06.0420,0002.06.0420,No,No
0002.06.0421,0002.06.0421,No,No
0002.06.0422,0002.06.0422,No,No
0002.06.0423,0002.06.0423,No,No
0002.06.0424,0002.06.0424,No,No
0002.06.0425,0002.06.0425,No,No
0002.06.0426,0002.06.0426,No,No
0002.06.0427,0002.06.0427,No,No
0002.06.0428,0002.06.0428,No,No
0002.06.0429,0002.06.0429,No,No
0002.06.0430,0002.06.0430,No,No
0002.06.0431,0002.06.0431,No,No
0002.06.0432,0002.06.0432,No,No
0002.06.0433.01,0002.06.0433,No,No
0002.06.0433.02,0002.06.0433,No,No
0002.06.0434.01,0002.06.0434,No,No
0002.06.0434.02,0002.06.0434,No,No
0002.06.0435,0002.06.0435,No,No
0002.06.0436.01,0002.06.0436,No,No
0002.06.0436.02,0002.06.0436,No,No
0002.06.0437.01,0002.06.0437,No,No
0002.06.0437.02,0002.06.0437,No,No
0002.06.0438.01,0002.06.0438,No,No
0002.06.0438.02,0002.06.0438,No,No
0002.06.0439,0002.06.0439,No,No
0002.06.0440,0002.06.0440,No,No
0002.06.0441,0002.06.0441,No,No
0002.06.0442.01,0002.06.0442,No,No
0002.06.0442.02,0002.06.0442,No,No
0002.06.0443.01,0002.06.0443,No,No
0002.06.0443.02,0002.06.0443,No,No
0002.06.0444.01,0002.06.0444,No,No
0002.06.0444.02,0002.06.0444,No,No
0002.06.0445.01,0002.06.0445,No,No
0002.06.0445.02,0002.06.0445,No,No
0002.06.0446.01,0002.06.0446,No,No
0002.06.0446.02,0002.06.0446,No,No
0002.06.0447.01,0002.06.0447,No,No
0002.06.0447.02,0002.06.0447,No,No
0002.06.0448.01,0002.06.0448,No,No
0002.06.0448.02,0002.06.0448,No,No
0002.06.0449.01,0002.06.0449,No,No
0002.06.0449.02,0002.06.0449,No,No
0002.06.0450.01,0002.06.0450,No,No
0002.06.0450.02,0002.06.0450,No,No
0002.06.0451.01,0002.06.0451,No,No
0002.06.0451.02,0002.06.0451,No,No
0002.06.0452.01,0002.06.0452,No,No
0002.06.0452.02,0002.06.0452,No,No
0002.06.0453,0002.06.0453,No,No
0002.06.0454,0002.06.0454,No,No
0002.06.0455.01,0002.06.0455,No,No
0002.06.0455.02,0002.06.0455,No,No
0002.06.0456.01,0002.06.0456,No,No
0002.06.0456.02,0002.06.0456,No,No
0002.06.0456.03,0002.06.0456,No,No
0002.06.0457.01,0002.06.0457,No,No
0002.06.0457.02,0002.06.0457,No,No
0002.06.0458.01,0002.06.0458,No,No
0002.06.0458.02,0002.06.0458,No,No
0002.06.0459.01,0002.06.0459,No,No
0002.06.0459.02,0002.06.0459,No,No
0002.06.0460.01,0002.06.0460,No,No
0002.06.0460.02,0002.06.0460,No,No
0002.06.0461.01,0002.06.0461,No,No
0002.06.0461.02,0002.06.0461,No,No
0002.06.0462.01,0002.06.0462,No,No
0002.06.0462.02,0002.06.0462,No,No
0002.06.0463.01,0002.06.0463,No,No
0002.06.0463.02,0002.06.0463,No,No
0002.06.0464,0002.06.0464,No,No
0002.06.0465,0002.06.0465,No,No
0002.06.0466,0002.06.0466,No,No
0002.06.0467,0002.06.0467,No,No
0002.06.0468,0002.06.0468,No,No
0002.06.0469.01,0002.06.0469,No,No
0002.06.0469.02,0002.06.0469,No,No
0002.06.0470.01,0002.06.0470,No,No
0002.06.0470.02,0002.06.0470,No,No
0002.06.0471.01,0002.06.0471,No,No
0002.06.0471.02,0002.06.0471,No,No
0002.06.0472.01,0002.06.0472,No,No
0002.06.0472.02,0002.06.0472,No,No
0002.06.0473.01,0002.06.0473,No,No
0002.06.0473.02,0002.06.0473,No,No
0002.06.0474.01,0002.06.0474,No,No
0002.06.0474.02,0002.06.0474,No,No
0002.06.0475.01,0002.06.0475,No,No
0002.06.0475.02,0002.06.0475,No,No
0002.06.0476.01,0002.06.0476,No,No
0002.06.0476.02,0002.06.0476,No,No
0002.06.0477.01,0002.06.0477,No,No
0002.06.0477.02,0002.06.0477,No,No
0002.06.0478.01,0002.06.0478,No,No
0002.06.0478.02,0002.06.0478,No,No
0002.06.0479.01,0002.06.0479,No,No
0002.06.0479.02,0002.06.0479,No,No
0002.06.0480.01,0002.06.0480,No,No
0002.06.0480.02,0002.06.0480,No,No
0002.06.0481.01,0002.06.0481,No,No
0002.06.0481.02,0002.06.0481,No,No
0002.06.0482.01,0002.06.0482,No,No
0002.06.0482.02,0002.06.0482,No,No
0002.06.0483.01,0002.06.0483,No,No
0002.06.0483.02,0002.06.0483,No,No
0002.06.0484.01,0002.06.0484,No,No
0002.06.0484.02,0002.06.0484,No,No
0002.06.0485.01,0002.06.0485,No,No
0002.06.0485.02,0002.06.0485,No,No
0002.06.0486.01,0002.06.0486,No,No
0002.06.0486.02,0002.06.0486,No,No
0002.06.0487.01,0002.06.0487,No,No
0002.06.0487.02,0002.06.0487,No,No
0002.06.0488.01,0002.06.0488,No,No
0002.06.0488.02,0002.06.0488,No,No
0002.06.0489.01,0002.06.0489,No,No
0002.06.0489.02,0002.06.0489,No,No
0002.06.0490.01,0002.06.0490,No,No
0002.06.0490.02,0002.06.0490,No,No
0002.06.0491.01,0002.06.0491,No,No
0002.06.0491.02,0002.06.0491,No,No
0002.06.0492.01,0002.06.0492,No,No
0002.06.0492.02,0002.06.0492,No,No
0002.06.0493.01,0002.06.0493,No,No
0002.06.0493.02,0002.06.0493,No,No
0002.06.0494.01,0002.06.0494,No,No
0002.06.0494.02,0002.06.0494,No,No
0002.06.0495.01,0002.06.0495,No,No
0002.06.0495.02,0002.06.0495,No,No
0002.06.0496.01,0002.06.0496,No,No
0002.06.0496.02,0002.06.0496,No,No
0002.06.0497.01,0002.06.0497,No,No
0002.06.0497.02,0002.06.0497,No,No
0002.06.0498.01,0002.06.0498,No,No
0002.06.0498.02,0002.06.0498,No,No
0002.06.0499.01,0002.06.0499,No,No
0002.06.0499.02,0002.06.0499,No,No
0002.06.0500.01,0002.06.0500,No,No
0002.06.0500.02,0002.06.0500,No,No
0002.06.0501.01,0002.06.0501,No,No
0002.06.0501.02,0002.06.0501,No,No
0002.06.0502.01,0002.06.0502,No,No
0002.06.0502.02,0002.06.0502,No,No
0002.06.0503.01,0002.06.0503,No,No
0002.06.0503.02,0002.06.0503,No,No
0002.06.0504.01,0002.06.0504,No,No
0002.06.0504.02,0002.06.0504,No,No
0002.06.0505.01,0002.06.0505,No,No
0002.06.0505.02,0002.06.0505,No,No
0002.06.0506.01,0002.06.0506,No,No
0002.06.0506.02,0002.06.0506,No,No
0002.06.0507.01,0002.06.0507,No,No
0002.06.0507.02,0002.06.0507,No,No
0002.06.0508.01,0002.06.0508,No,No
0002.06.0508.02,0002.06.0508,No,No
0002.06.0509.01,0002.06.0509,No,No
0002.06.0509.02,0002.06.0509,No,No
0002.06.0510.01,0002.06.0510,No,No
0002.06.0510.02,0002.06.0510,No,No
0002.06.0511.01,0002.06.0511,No,No
0002.06.0511.02,0002.06.0511,No,No
0002.06.0512.01,0002.06.0512,No,No
0002.06.0512.02,0002.06.0512,No,No
0002.06.0513.01,0002.06.0513,No,No
0002.06.0513.02,0002.06.0513,No,No
0002.06.0514.01,0002.06.0514,No,No
0002.06.0514.02,0002.06.0514,No,No
0002.06.0515.01,0002.06.0515,No,No
0002.06.0515.02,0002.06.0515,No,No
0002.06.0516.01,0002.06.0516,No,No
0002.06.0516.02,0002.06.0516,No,No
0002.06.0517.01,0002.06.0517,No,No
0002.06.0517.02,0002.06.0517,No,No
0002.06.0518.01,0002.06.0518,No,No
0002.06.0518.02,0002.06.0518,No,No
0002.06.0519.01,0002.06.0519,No,No
0002.06.0519.02,0002.06.0519,No,No
0002.06.0520.01,0002.06.0520,No,No
0002.06.0520.02,0002.06.0520,No,No
0002.06.0521.01,0002.06.0521,No,No
0002.06.0521.02,0002.06.0521,No,No
0002.06.0522,0002.06.0522,No,No
0002.06.0523.01,0002.06.0523,No,No
0002.06.0523.02,0002.06.0523,No,No
0002.06.0524.01,0002.06.0524,No,No
0002.06.0524.02,0002.06.0524,No,No
0002.06.0525.01,0002.06.0525,No,No
0002.06.0525.02,0002.06.0525,No,No
0002.06.0526.01,0002.06.0526,No,No
0002.06.0526.02,0002.06.0526,No,No
0002.06.0527.01,0002.06.0527,No,No
0002.06.0527.02,0002.06.0527,No,No
0002.06.0528.01,0002.06.0528,No,No
0002.06.0528.02,0002.06.0528,No,No
0002.06.0529.01,0002.06.0529,No,No
0002.06.0529.02,0002.06.0529,No,No
0002.06.0530.01,0002.06.0530,No,No
0002.06.0530.02,0002.06.0530,No,No
0002.06.0531.01,0002.06.0531,No,No
0002.06.0531.02,0002.06.0531,No,No
0002.06.0532.01,0002.06.0532,No,No
0002.06.0532.02,0002.06.0532,No,No
0002.06.0533.01,0002.06.0533,No,No
0002.06.0533.02,0002.06.0533,No,No
0002.06.0534.01,0002.06.0534,No,No
0002.06.0534.02,0002.06.0534,No,No
0002.06.0535.01,0002.06.0535,No,No
0002.06.0535.02,0002.06.0535,No,No
0002.06.0536,0002.06.0536,No,No
0002.06.0537.01,0002.06.0537,No,No
0002.06.0537.02,0002.06.0537,No,No
0002.06.0538.01,0002.06.0538,No,No
0002.06.0538.02,0002.06.0538,No,No
0002.06.0539.01,0002.06.0539,No,No
0002.06.0539.02,0002.06.0539,No,No
0002.06.0540.01,0002.06.0540,No,No
0002.06.0540.02,0002.06.0540,No,No
0002.06.0541.01,0002.06.0541,No,No
0002.06.0541.02,0002.06.0541,No,No
0002.06.0542.01,0002.06.0542,No,No
0002.06.0542.02,0002.06.0542,No,No
0002.06.0543.01,0002.06.0543,No,No
0002.06.0543.02,0002.06.0543,No,No
0002.06.0544.01,0002.06.0544,No,No
0002.06.0544.02,0002.06.0544,No,No
0002.06.0544.03,0002.06.0544,No,No
0002.06.0545.01,0002.06.0545,No,No
0002.06.0545.02,0002.06.0545,No,No
0002.06.0546.01,0002.06.0546,No,No
0002.06.0546.02,0002.06.0546,No,No
0002.06.0547.01,0002.06.0547,No,No
0002.06.0547.02,0002.06.0547,No,No
0002.06.0548.01,0002.06.0548,No,No
0002.06.0548.02,0002.06.0548,No,No
0002.06.0549.01,0002.06.0549,No,No
0002.06.0549.02,0002.06.0549,No,No
0002.06.0550.01,0002.06.0550,No,No
0002.06.0550.02,0002.06.0550,No,No
0002.06.0551.01,0002.06.0551,No,No
0002.06.0551.02,0002.06.0551,No,No
0002.06.0552.01,0002.06.0552,No,No
0002.06.0552.02,0002.06.0552,No,No
0002.06.0553.01,0002.06.0553,No,No
0002.06.0553.02,0002.06.0553,No,No
0002.06.0554.01,0002.06.0554,No,No
0002.06.0554.02,0002.06.0554,No,No
0002.06.0555.01,0002.06.0555,No,No
0002.06.0555.02,0002.06.0555,No,No
0002.06.0556.01,0002.06.0556,No,No
0002.06.0556.02,0002.06.0556,No,No
0002.06.0557.01,0002.06.0557,No,No
0002.06.0557.02,0002.06.0557,No,No
0002.06.0558.01,0002.06.0558,No,No
0002.06.0558.02,0002.06.0558,No,No
0002.06.0559.01,0002.06.0559,No,No
0002.06.0559.02,0002.06.0559,No,No
0002.06.0560.01,0002.06.0560,No,No
0002.06.0560.02,0002.06.0560,No,No
0002.06.0561.01,0002.06.0561,No,No
0002.06.0561.02,0002.06.0561,No,No
0002.06.0562.01,0002.06.0562,No,No
0002.06.0562.02,0002.06.0562,No,No
0002.06.0563.01,0002.06.0563,No,No
0002.06.0563.02,0002.06.0563,No,No
0002.06.0564.01,0002.06.0564,No,No
0002.06.0564.02,0002.06.0564,No,No
0002.06.0565.01,0002.06.0565,No,No
0002.06.0565.02,0002.06.0565,No,No
0002.06.0566.01,0002.06.0566,No,No
0002.06.0566.02,0002.06.0566,No,No
0002.06.0567.01,0002.06.0567,No,No
0002.06.0567.02,0002.06.0567,No,No
0002.06.0568.01,0002.06.0568,No,No
0002.06.0568.02,0002.06.0568,No,No
0002.06.0569.01,0002.06.0569,No,No
0002.06.0569.02,0002.06.0569,No,No
0002.06.0570.01,0002.06.0570,No,No
0002.06.0570.02,0002.06.0570,No,No
0002.06.0571.01,0002.06.0571,No,No
0002.06.0571.02,0002.06.0571,No,No
0002.06.0572,0002.06.0572,No,No
0002.06.0573.01,0002.06.0573,No,No
0002.06.0573.02,0002.06.0573,No,No
0002.06.0574.01,0002.06.0574,No,No
0002.06.0574.02,0002.06.0574,No,No
0002.06.0575.01,0002.06.0575,No,No
0002.06.0575.02,0002.06.0575,No,No
0002.06.0576.01,0002.06.0576,No,No
0002.06.0576.02,0002.06.0576,No,No
0002.06.0577,0002.06.0577,No,No
0002.06.0578.01,0002.06.0578,No,No
0002.06.0578.02,0002.06.0578,No,No
0002.06.0579.01,0002.06.0579,No,No
0002.06.0579.02,0002.06.0579,No,No
0002.06.0580.01,0002.06.0580,No,No
0002.06.0580.02,0002.06.0580,No,No
0002.06.0581.01,0002.06.0581,No,No
0002.06.0581.02,0002.06.0581,No,No
0002.06.0582.01,0002.06.0582,No,No
0002.06.0582.02,0002.06.0582,No,No
0002.06.0583.01,0002.06.0583,No,No
0002.06.0583.02,0002.06.0583,No,No
0002.06.0584.01,0002.06.0584,No,No
0002.06.0584.02,0002.06.0584,No,No
0002.06.0585.01,0002.06.0585,No,No
0002.06.0585.02,0002.06.0585,No,No
0002.06.0586.01,0002.06.0586,No,No
0002.06.0586.02,0002.06.0586,No,No
0002.06.0587.01,0002.06.0587,No,No
0002.06.0587.02,0002.06.0587,No,No
0002.06.0588.01,0002.06.0588,No,No
0002.06.0588.02,0002.06.0588,No,No
0002.06.0589.01,0002.06.0589,No,No
0002.06.0589.02,0002.06.0589,No,No
0002.06.0590.01,0002.06.0590,No,No
0002.06.0590.02,0002.06.0590,No,No
0002.06.0591.01,0002.06.0591,No,No
0002.06.0591.02,0002.06.0591,No,No
0002.06.0592.01,0002.06.0592,No,No
0002.06.0592.02,0002.06.0592,No,No
0002.06.0593.01,0002.06.0593,No,No
0002.06.0593.02,0002.06.0593,No,No
0002.06.0594.01,0002.06.0594,No,No
0002.06.0594.02,0002.06.0594,No,No
0002.06.0595,0002.06.0595,No,No
0002.06.0596,0002.06.0596,No,No
0002.06.0597,0002.06.0597,No,No
0002.06.0598,0002.06.0598,No,No
0002.06.0599,0002.06.0599,No,No
0002.06.0600,0002.06.0600,No,No
0002.06.0601,0002.06.0601,No,No
0002.06.0602,0002.06.0602,No,No
0002.06.0603,0002.06.0603,No,No
0002.06.0604,0002.06.0604,No,No
0002.06.0605,0002.06.0605,No,No
0002.06.0606,0002.06.0606,No,No
0002.06.0607,0002.06.0607,No,No
0002.06.0608,0002.06.0608,No,No
